length,protocol,src_port,dst_port,flags,label
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,24,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
54,0,1336,443,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
1506,0,443,1336,16,0
451,0,443,1336,24,0
54,0,1336,443,16,0
118,0,18411,443,24,0
146,0,18411,443,24,0
559,0,18411,443,24,0
168,0,18411,443,24,0
168,0,18411,443,24,0
54,0,443,18411,16,0
54,0,443,18411,16,0
119,0,443,18411,24,0
85,0,18411,443,24,0
54,0,443,18411,16,0
54,0,443,18411,16,0
54,0,443,18411,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,16,0
54,0,18411,443,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
54,0,18411,443,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
54,0,18411,443,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
54,0,18411,443,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1302,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
198,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
54,0,18411,443,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
1430,0,443,18411,24,0
54,0,18411,443,16,0
77,0,47352,15600,0,0
71,0,63176,443,0,0
67,0,443,63176,0,0
161,0,18411,443,24,0
56,0,443,18411,16,0
1446,0,443,18411,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,16,0
754,0,443,18411,24,0
1446,0,443,18411,16,0
1446,0,443,18411,16,0
1446,0,443,18411,24,0
54,0,18411,443,16,0
1446,0,443,18411,16,0
152,0,443,18411,24,0
54,0,18411,443,16,0
82,0,45726,443,24,0
54,0,443,45726,16,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
139,0,51299,443,24,0
138,0,51299,443,24,0
139,0,51299,443,24,0
139,0,51299,443,24,0
138,0,51299,443,24,0
139,0,51299,443,24,0
139,0,51299,443,24,0
54,0,443,51299,16,0
139,0,51299,443,24,0
139,0,51299,443,24,0
139,0,51299,443,24,0
140,0,51299,443,24,0
139,0,51299,443,24,0
54,0,443,51299,16,0
353,0,443,51299,24,0
1401,0,443,51299,24,0
329,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
519,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
82,0,443,51166,0,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1446,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
114,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1446,0,443,51299,24,0
1292,0,443,51166,0,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
114,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1238,0,443,51299,24,0
54,0,51299,443,16,0
345,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
488,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
442,0,443,51299,24,0
598,0,443,51299,24,0
54,0,51299,443,16,0
66,0,59625,443,2,0
354,0,443,51299,24,0
1400,0,443,51299,24,0
180,0,443,51299,24,0
54,0,51299,443,16,0
1292,0,443,51166,0,0
1292,0,51166,443,0,0
125,0,51166,443,0,0
111,0,51166,443,0,0
1166,0,51166,443,0,0
207,0,51166,443,0,0
207,0,51166,443,0,0
208,0,51166,443,0,0
207,0,51166,443,0,0
1288,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
1292,0,51166,443,0,0
66,0,443,59625,18,0
812,0,51166,443,0,0
54,0,59625,443,16,0
2177,0,59625,443,24,0
626,0,443,51166,0,0
163,0,443,51166,0,0
69,0,443,51166,0,0
70,0,443,51166,0,0
70,0,443,51166,0,0
69,0,443,51166,0,0
65,0,443,51166,0,0
65,0,443,51166,0,0
69,0,443,51166,0,0
65,0,443,51166,0,0
74,0,51166,443,0,0
73,0,51166,443,0,0
73,0,51166,443,0,0
65,0,443,51166,0,0
54,0,443,59625,16,0
54,0,443,59625,16,0
74,0,51166,443,0,0
66,0,443,51166,0,0
512,0,443,51166,0,0
494,0,443,51166,0,0
273,0,443,51166,0,0
78,0,51166,443,0,0
266,0,443,59625,24,0
152,0,443,51166,0,0
256,0,443,51166,0,0
1288,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
78,0,51166,443,0,0
77,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
73,0,51166,443,0,0
118,0,59625,443,24,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
198,0,4070,5238,24,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
276,0,443,45726,24,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
78,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
139,0,51299,443,24,0
1292,0,443,51166,0,0
138,0,51299,443,24,0
1292,0,443,51166,0,0
276,0,443,37919,24,0
138,0,51299,443,24,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
672,0,443,59625,24,0
1292,0,443,51166,0,0
56,0,443,51299,16,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
73,0,51166,443,0,0
73,0,51166,443,0,0
139,0,51299,443,24,0
138,0,51299,443,24,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
280,0,443,51166,0,0
358,0,443,51299,24,0
1506,0,443,51299,16,0
677,0,443,51299,24,0
54,0,51299,443,16,0
78,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
74,0,51166,443,0,0
74,0,51166,443,0,0
329,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
488,0,443,51299,24,0
54,0,51299,443,16,0
85,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
936,0,443,51299,24,0
54,0,51299,443,16,0
354,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
488,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
226,0,443,51299,24,0
54,0,51299,443,16,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
74,0,51166,443,0,0
139,0,51299,443,24,0
139,0,51299,443,24,0
329,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
488,0,443,51299,24,0
1292,0,443,51166,0,0
54,0,51299,443,16,0
1292,0,443,51166,0,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
54,0,51299,443,16,0
519,0,443,51299,24,0
85,0,443,51299,24,0
54,0,51299,443,16,0
938,0,443,51299,24,0
74,0,51166,443,0,0
139,0,51299,443,24,0
139,0,51299,443,24,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
54,0,5238,4070,16,0
74,0,51166,443,0,0
138,0,51299,443,24,0
139,0,51299,443,24,0
139,0,51299,443,24,0
344,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
69,0,443,51299,24,0
54,0,51299,443,16,0
139,0,51299,443,24,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
74,0,51166,443,0,0
139,0,51299,443,24,0
139,0,51299,443,24,0
56,0,443,51299,16,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
56,0,443,51299,16,0
74,0,51166,443,0,0
74,0,51166,443,0,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
215,0,51166,443,0,0
353,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
488,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
959,0,443,51299,24,0
139,0,51299,443,24,0
54,0,51299,443,16,0
74,0,51166,443,0,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
787,0,443,51299,24,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
984,0,443,51299,24,0
54,0,51299,443,16,0
54,0,45726,443,16,0
1292,0,443,51166,0,0
1292,0,443,51166,0,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,24,0
54,0,51299,443,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
1506,0,443,51299,16,0
